epoch,lr-AdamW,step,train_loss,val_accuracy,val_f1,val_loss,val_mse,val_pearson,val_precision,val_recall,val_spearman
,2.3993399339933992e-08,1454,,,,,,,,,
4,,1454,0.04972308129072189,,,,,,,,
,2.4075907590759076e-08,1459,,,,,,,,,
4,,1459,0.07670707255601883,,,,,,,,
,2.4158415841584157e-08,1464,,,,,,,,,
4,,1464,0.11863476037979126,,,,,,,,
,2.424092409240924e-08,1469,,,,,,,,,
4,,1469,0.06371447443962097,,,,,,,,
,2.432343234323432e-08,1474,,,,,,,,,
4,,1474,0.15696102380752563,,,,,,,,
,2.4405940594059405e-08,1479,,,,,,,,,
4,,1479,0.11460176110267639,,,,,,,,
,2.4488448844884486e-08,1484,,,,,,,,,
4,,1484,0.0711490735411644,,,,,,,,
,2.457095709570957e-08,1489,,,,,,,,,
4,,1489,0.04625451937317848,,,,,,,,
,2.4653465346534654e-08,1494,,,,,,,,,
4,,1494,0.07533916085958481,,,,,,,,
,2.4735973597359734e-08,1499,,,,,,,,,
4,,1499,0.0659525915980339,,,,,,,,
,2.4818481848184815e-08,1504,,,,,,,,,
4,,1504,0.048242758959531784,,,,,,,,
,2.4900990099009902e-08,1509,,,,,,,,,
4,,1509,0.07343508303165436,,,,,,,,
,2.4983498349834983e-08,1514,,,,,,,,,
4,,1514,0.04275217279791832,,,,,,,,
4,,1514,,0.5249999761581421,0.5308641791343689,0.08411421626806259,0.08411421626806259,-0.04878045246005058,0.5972222089767456,0.47777777910232544,-0.013585678301751614
,2.5066006600660063e-08,1519,,,,,,,,,
5,,1519,0.13697212934494019,,,,,,,,
,2.5148514851485147e-08,1524,,,,,,,,,
5,,1524,0.03639768436551094,,,,,,,,
,2.523102310231023e-08,1529,,,,,,,,,
5,,1529,0.14065250754356384,,,,,,,,
,2.5313531353135312e-08,1534,,,,,,,,,
5,,1534,0.11525854468345642,,,,,,,,
,2.5396039603960392e-08,1539,,,,,,,,,
5,,1539,0.06177030876278877,,,,,,,,
,2.5478547854785476e-08,1544,,,,,,,,,
5,,1544,0.11761947721242905,,,,,,,,
,2.556105610561056e-08,1549,,,,,,,,,
5,,1549,0.10645492374897003,,,,,,,,
,2.564356435643564e-08,1554,,,,,,,,,
5,,1554,0.06181112676858902,,,,,,,,
,2.5726072607260725e-08,1559,,,,,,,,,
5,,1559,0.08313333243131638,,,,,,,,
,2.580858085808581e-08,1564,,,,,,,,,
5,,1564,0.06592486798763275,,,,,,,,
,2.589108910891089e-08,1569,,,,,,,,,
5,,1569,0.098808154463768,,,,,,,,
,2.5973597359735973e-08,1574,,,,,,,,,
5,,1574,0.08309268951416016,,,,,,,,
,2.6056105610561054e-08,1579,,,,,,,,,
5,,1579,0.06554963439702988,,,,,,,,
,2.6138613861386138e-08,1584,,,,,,,,,
5,,1584,0.1304604560136795,,,,,,,,
,2.6221122112211222e-08,1589,,,,,,,,,
5,,1589,0.13964323699474335,,,,,,,,
,2.6303630363036303e-08,1594,,,,,,,,,
5,,1594,0.08165480941534042,,,,,,,,
,2.6386138613861383e-08,1599,,,,,,,,,
5,,1599,0.07381606101989746,,,,,,,,
,2.646864686468647e-08,1604,,,,,,,,,
5,,1604,0.08808087557554245,,,,,,,,
,2.655115511551155e-08,1609,,,,,,,,,
5,,1609,0.13103614747524261,,,,,,,,
,2.6633663366336632e-08,1614,,,,,,,,,
5,,1614,0.05346157029271126,,,,,,,,
,2.6716171617161712e-08,1619,,,,,,,,,
5,,1619,0.16209979355335236,,,,,,,,
,2.67986798679868e-08,1624,,,,,,,,,
5,,1624,0.14169780910015106,,,,,,,,
,2.688118811881188e-08,1629,,,,,,,,,
5,,1629,0.10639770328998566,,,,,,,,
,2.696369636963696e-08,1634,,,,,,,,,
5,,1634,0.07608424872159958,,,,,,,,
,2.7046204620462045e-08,1639,,,,,,,,,
5,,1639,0.06874652206897736,,,,,,,,
,2.712871287128713e-08,1644,,,,,,,,,
5,,1644,0.07776378095149994,,,,,,,,
,2.721122112211221e-08,1649,,,,,,,,,
5,,1649,0.06670534610748291,,,,,,,,
,2.7293729372937293e-08,1654,,,,,,,,,
5,,1654,0.08521481603384018,,,,,,,,
,2.7376237623762374e-08,1659,,,,,,,,,
5,,1659,0.06498099118471146,,,,,,,,
,2.7458745874587458e-08,1664,,,,,,,,,
5,,1664,0.09248744696378708,,,,,,,,
,2.7541254125412542e-08,1669,,,,,,,,,
5,,1669,0.11261522769927979,,,,,,,,
,2.7623762376237622e-08,1674,,,,,,,,,
5,,1674,0.06502679735422134,,,,,,,,
,2.7706270627062703e-08,1679,,,,,,,,,
5,,1679,0.09198807179927826,,,,,,,,
,2.778877887788779e-08,1684,,,,,,,,,
5,,1684,0.09255042672157288,,,,,,,,
,2.787128712871287e-08,1689,,,,,,,,,
5,,1689,0.04163604602217674,,,,,,,,
,2.795379537953795e-08,1694,,,,,,,,,
5,,1694,0.14180892705917358,,,,,,,,
,2.8036303630363032e-08,1699,,,,,,,,,
5,,1699,0.15019819140434265,,,,,,,,
,2.811881188118812e-08,1704,,,,,,,,,
5,,1704,0.09614095836877823,,,,,,,,
,2.82013201320132e-08,1709,,,,,,,,,
5,,1709,0.09427783638238907,,,,,,,,
,2.828382838283828e-08,1714,,,,,,,,,
5,,1714,0.05868220329284668,,,,,,,,
,2.8366336633663365e-08,1719,,,,,,,,,
5,,1719,0.09931095689535141,,,,,,,,
,2.844884488448845e-08,1724,,,,,,,,,
5,,1724,0.09142717719078064,,,,,,,,
,2.853135313531353e-08,1729,,,,,,,,,
5,,1729,0.07730914652347565,,,,,,,,
,2.8613861386138613e-08,1734,,,,,,,,,
5,,1734,0.0460265688598156,,,,,,,,
,2.8696369636963694e-08,1739,,,,,,,,,
5,,1739,0.08417931199073792,,,,,,,,
,2.8778877887788778e-08,1744,,,,,,,,,
5,,1744,0.03894335776567459,,,,,,,,
,2.886138613861386e-08,1749,,,,,,,,,
5,,1749,0.11947765946388245,,,,,,,,
,2.8943894389438942e-08,1754,,,,,,,,,
5,,1754,0.08012430369853973,,,,,,,,
,2.9026402640264023e-08,1759,,,,,,,,,
5,,1759,0.0787653923034668,,,,,,,,
,2.910891089108911e-08,1764,,,,,,,,,
5,,1764,0.07412762194871902,,,,,,,,
,2.919141914191419e-08,1769,,,,,,,,,
5,,1769,0.08961950242519379,,,,,,,,
,2.927392739273927e-08,1774,,,,,,,,,
5,,1774,0.09676223993301392,,,,,,,,
,2.9356435643564352e-08,1779,,,,,,,,,
5,,1779,0.053810782730579376,,,,,,,,
,2.943894389438944e-08,1784,,,,,,,,,
5,,1784,0.11537874490022659,,,,,,,,
,2.952145214521452e-08,1789,,,,,,,,,
5,,1789,0.09518421441316605,,,,,,,,
,2.96039603960396e-08,1794,,,,,,,,,
5,,1794,0.049927808344364166,,,,,,,,
,2.9686468646864688e-08,1799,,,,,,,,,
5,,1799,0.018412776291370392,,,,,,,,
,2.9768976897689768e-08,1804,,,,,,,,,
5,,1804,0.09611602127552032,,,,,,,,
,2.985148514851485e-08,1809,,,,,,,,,
5,,1809,0.06443799287080765,,,,,,,,
,2.993399339933993e-08,1814,,,,,,,,,
5,,1814,0.07999841123819351,,,,,,,,
5,,1817,,0.4937500059604645,0.5573770403862,0.0840563029050827,0.0840563029050827,-0.05000476539134979,0.5483871102333069,0.5666666626930237,-0.013950896449387074
,3.0016501650165013e-08,1819,,,,,,,,,
6,,1819,0.14493323862552643,,,,,,,,
,3.0099009900990094e-08,1824,,,,,,,,,
6,,1824,0.11846685409545898,,,,,,,,
,3.018151815181518e-08,1829,,,,,,,,,
6,,1829,0.07777491956949234,,,,,,,,
,3.026402640264026e-08,1834,,,,,,,,,
6,,1834,0.07283933460712433,,,,,,,,
,3.034653465346534e-08,1839,,,,,,,,,
6,,1839,0.05516679584980011,,,,,,,,
,3.042904290429043e-08,1844,,,,,,,,,
6,,1844,0.036597900092601776,,,,,,,,
,3.051155115511551e-08,1849,,,,,,,,,
6,,1849,0.07309288531541824,,,,,,,,
,3.059405940594059e-08,1854,,,,,,,,,
6,,1854,0.06812288612127304,,,,,,,,
,3.067656765676567e-08,1859,,,,,,,,,
6,,1859,0.13451792299747467,,,,,,,,
,3.075907590759076e-08,1864,,,,,,,,,
6,,1864,0.09445645660161972,,,,,,,,
,3.084158415841584e-08,1869,,,,,,,,,
6,,1869,0.11970909684896469,,,,,,,,
,3.092409240924092e-08,1874,,,,,,,,,
6,,1874,0.040692951530218124,,,,,,,,
,3.100660066006601e-08,1879,,,,,,,,,
6,,1879,0.13442090153694153,,,,,,,,
,3.108910891089109e-08,1884,,,,,,,,,
6,,1884,0.06919339299201965,,,,,,,,
,3.117161716171617e-08,1889,,,,,,,,,
6,,1889,0.11883828788995743,,,,,,,,
,3.125412541254125e-08,1894,,,,,,,,,
6,,1894,0.07314301282167435,,,,,,,,
,3.1336633663366337e-08,1899,,,,,,,,,
6,,1899,0.07152803987264633,,,,,,,,
,3.141914191419142e-08,1904,,,,,,,,,
6,,1904,0.07323665171861649,,,,,,,,
,3.15016501650165e-08,1909,,,,,,,,,
6,,1909,0.09300072491168976,,,,,,,,
,3.1584158415841585e-08,1914,,,,,,,,,
6,,1914,0.06543171405792236,,,,,,,,
,3.1666666666666666e-08,1919,,,,,,,,,
6,,1919,0.08836275339126587,,,,,,,,
,3.1749174917491746e-08,1924,,,,,,,,,
6,,1924,0.1088838279247284,,,,,,,,
,3.1831683168316834e-08,1929,,,,,,,,,
6,,1929,0.0906108021736145,,,,,,,,
,3.1914191419141914e-08,1934,,,,,,,,,
6,,1934,0.06662185490131378,,,,,,,,
,3.1996699669966995e-08,1939,,,,,,,,,
6,,1939,0.04160634055733681,,,,,,,,
,3.2079207920792075e-08,1944,,,,,,,,,
6,,1944,0.050625164061784744,,,,,,,,
,3.216171617161716e-08,1949,,,,,,,,,
6,,1949,0.04928448423743248,,,,,,,,
,3.224422442244224e-08,1954,,,,,,,,,
6,,1954,0.08935560286045074,,,,,,,,
,3.2326732673267324e-08,1959,,,,,,,,,
6,,1959,0.08089277148246765,,,,,,,,
,3.240924092409241e-08,1964,,,,,,,,,
6,,1964,0.11600039899349213,,,,,,,,
,3.249174917491749e-08,1969,,,,,,,,,
6,,1969,0.05150248855352402,,,,,,,,
,3.257425742574257e-08,1974,,,,,,,,,
6,,1974,0.11494136601686478,,,,,,,,
,3.265676567656765e-08,1979,,,,,,,,,
6,,1979,0.09079873561859131,,,,,,,,
,3.2739273927392734e-08,1984,,,,,,,,,
6,,1984,0.10046690702438354,,,,,,,,
,3.282178217821782e-08,1989,,,,,,,,,
6,,1989,0.04387913644313812,,,,,,,,
,3.29042904290429e-08,1994,,,,,,,,,
6,,1994,0.07634030282497406,,,,,,,,
,3.298679867986798e-08,1999,,,,,,,,,
6,,1999,0.05695841461420059,,,,,,,,
,3.306930693069307e-08,2004,,,,,,,,,
6,,2004,0.10005922615528107,,,,,,,,
,3.315181518151815e-08,2009,,,,,,,,,
6,,2009,0.09414753317832947,,,,,,,,
,3.323432343234323e-08,2014,,,,,,,,,
6,,2014,0.12061562389135361,,,,,,,,
,3.331683168316832e-08,2019,,,,,,,,,
6,,2019,0.1031496450304985,,,,,,,,
,3.339933993399339e-08,2024,,,,,,,,,
6,,2024,0.09690196812152863,,,,,,,,
,3.348184818481848e-08,2029,,,,,,,,,
6,,2029,0.06456896662712097,,,,,,,,
,3.3564356435643566e-08,2034,,,,,,,,,
6,,2034,0.1081809476017952,,,,,,,,
,3.364686468646864e-08,2039,,,,,,,,,
6,,2039,0.09041440486907959,,,,,,,,
,3.372937293729373e-08,2044,,,,,,,,,
6,,2044,0.07168388366699219,,,,,,,,
,3.3811881188118815e-08,2049,,,,,,,,,
6,,2049,0.06060860678553581,,,,,,,,
,3.389438943894389e-08,2054,,,,,,,,,
6,,2054,0.09851345419883728,,,,,,,,
,3.3976897689768976e-08,2059,,,,,,,,,
6,,2059,0.09433017671108246,,,,,,,,
,3.4059405940594063e-08,2064,,,,,,,,,
6,,2064,0.1004379615187645,,,,,,,,
,3.414191419141914e-08,2069,,,,,,,,,
6,,2069,0.11022640019655228,,,,,,,,
,3.4224422442244225e-08,2074,,,,,,,,,
6,,2074,0.11678782105445862,,,,,,,,
,3.4306930693069305e-08,2079,,,,,,,,,
6,,2079,0.10142132639884949,,,,,,,,
,3.4389438943894386e-08,2084,,,,,,,,,
6,,2084,0.05603288114070892,,,,,,,,
,3.447194719471947e-08,2089,,,,,,,,,
6,,2089,0.03972668573260307,,,,,,,,
,3.4554455445544554e-08,2094,,,,,,,,,
6,,2094,0.04983900487422943,,,,,,,,
,3.4636963696369634e-08,2099,,,,,,,,,
6,,2099,0.06513648480176926,,,,,,,,
,3.471947194719472e-08,2104,,,,,,,,,
6,,2104,0.10121127218008041,,,,,,,,
,3.48019801980198e-08,2109,,,,,,,,,
6,,2109,0.10525015741586685,,,,,,,,
,3.488448844884488e-08,2114,,,,,,,,,
6,,2114,0.09046750515699387,,,,,,,,
,3.4966996699669964e-08,2119,,,,,,,,,
6,,2119,0.08284887671470642,,,,,,,,
6,,2120,,0.46875,0.6009389758110046,0.0839889794588089,0.0839889794588089,-0.04802234098315239,0.5203251838684082,0.7111111283302307,-0.00485785398632288
,3.504950495049505e-08,2124,,,,,,,,,
7,,2124,0.09901797771453857,,,,,,,,
,3.513201320132013e-08,2129,,,,,,,,,
7,,2129,0.07670261710882187,,,,,,,,
,3.521452145214521e-08,2134,,,,,,,,,
7,,2134,0.09521040320396423,,,,,,,,
,3.529702970297029e-08,2139,,,,,,,,,
7,,2139,0.07919655740261078,,,,,,,,
,3.537953795379538e-08,2144,,,,,,,,,
7,,2144,0.05761440098285675,,,,,,,,
,3.546204620462046e-08,2149,,,,,,,,,
7,,2149,0.07620756328105927,,,,,,,,
,3.554455445544554e-08,2154,,,,,,,,,
7,,2154,0.1294865608215332,,,,,,,,
,3.562706270627062e-08,2159,,,,,,,,,
7,,2159,0.1510355919599533,,,,,,,,
,3.570957095709571e-08,2164,,,,,,,,,
7,,2164,0.11740954965353012,,,,,,,,
,3.579207920792079e-08,2169,,,,,,,,,
7,,2169,0.035563673824071884,,,,,,,,
,3.587458745874587e-08,2174,,,,,,,,,
7,,2174,0.051532961428165436,,,,,,,,
,3.595709570957096e-08,2179,,,,,,,,,
7,,2179,0.04692373052239418,,,,,,,,
,3.603960396039604e-08,2184,,,,,,,,,
7,,2184,0.06114454194903374,,,,,,,,
,3.612211221122112e-08,2189,,,,,,,,,
7,,2189,0.06012171134352684,,,,,,,,
,3.6204620462046206e-08,2194,,,,,,,,,
7,,2194,0.06766929477453232,,,,,,,,
,3.628712871287128e-08,2199,,,,,,,,,
7,,2199,0.13974738121032715,,,,,,,,
,3.636963696369637e-08,2204,,,,,,,,,
7,,2204,0.12542402744293213,,,,,,,,
,3.6452145214521454e-08,2209,,,,,,,,,
7,,2209,0.0864463672041893,,,,,,,,
,3.653465346534653e-08,2214,,,,,,,,,
7,,2214,0.07349473983049393,,,,,,,,
,3.6617161716171616e-08,2219,,,,,,,,,
7,,2219,0.05911235883831978,,,,,,,,
,3.66996699669967e-08,2224,,,,,,,,,
7,,2224,0.04012999311089516,,,,,,,,
,3.678217821782178e-08,2229,,,,,,,,,
7,,2229,0.0691986009478569,,,,,,,,
,3.6864686468646864e-08,2234,,,,,,,,,
7,,2234,0.1276896744966507,,,,,,,,
,3.694719471947195e-08,2239,,,,,,,,,
7,,2239,0.08058261126279831,,,,,,,,
,3.7029702970297025e-08,2244,,,,,,,,,
7,,2244,0.09478428214788437,,,,,,,,
,3.711221122112211e-08,2249,,,,,,,,,
7,,2249,0.09236674010753632,,,,,,,,
,3.7194719471947193e-08,2254,,,,,,,,,
7,,2254,0.10771895200014114,,,,,,,,
,3.7277227722772274e-08,2259,,,,,,,,,
7,,2259,0.09199996292591095,,,,,,,,
,3.735973597359736e-08,2264,,,,,,,,,
7,,2264,0.04212439805269241,,,,,,,,
,3.744224422442244e-08,2269,,,,,,,,,
7,,2269,0.030019234865903854,,,,,,,,
,3.752475247524752e-08,2274,,,,,,,,,
7,,2274,0.07427797466516495,,,,,,,,
,3.760726072607261e-08,2279,,,,,,,,,
7,,2279,0.08290476351976395,,,,,,,,
,3.768976897689769e-08,2284,,,,,,,,,
7,,2284,0.10370371490716934,,,,,,,,
,3.777227722772277e-08,2289,,,,,,,,,
7,,2289,0.05580251291394234,,,,,,,,
,3.785478547854785e-08,2294,,,,,,,,,
7,,2294,0.10081570595502853,,,,,,,,
,3.793729372937293e-08,2299,,,,,,,,,
7,,2299,0.1263214349746704,,,,,,,,
,3.801980198019802e-08,2304,,,,,,,,,
7,,2304,0.07049731910228729,,,,,,,,
,3.81023102310231e-08,2309,,,,,,,,,
7,,2309,0.075780488550663,,,,,,,,
,3.818481848184818e-08,2314,,,,,,,,,
7,,2314,0.06331083923578262,,,,,,,,
,3.826732673267327e-08,2319,,,,,,,,,
7,,2319,0.08706867694854736,,,,,,,,
,3.834983498349835e-08,2324,,,,,,,,,
7,,2324,0.07793407142162323,,,,,,,,
,3.843234323432343e-08,2329,,,,,,,,,
7,,2329,0.06735040992498398,,,,,,,,
,3.851485148514851e-08,2334,,,,,,,,,
7,,2334,0.06564337760210037,,,,,,,,
,3.85973597359736e-08,2339,,,,,,,,,
7,,2339,0.051127176731824875,,,,,,,,
,3.867986798679868e-08,2344,,,,,,,,,
7,,2344,0.06821344047784805,,,,,,,,
,3.876237623762376e-08,2349,,,,,,,,,
7,,2349,0.11560174077749252,,,,,,,,
,3.8844884488448846e-08,2354,,,,,,,,,
7,,2354,0.05410214141011238,,,,,,,,
,3.8927392739273926e-08,2359,,,,,,,,,
7,,2359,0.11581747233867645,,,,,,,,
,3.900990099009901e-08,2364,,,,,,,,,
7,,2364,0.11611457169055939,,,,,,,,
,3.9092409240924094e-08,2369,,,,,,,,,
7,,2369,0.07391732931137085,,,,,,,,
,3.917491749174917e-08,2374,,,,,,,,,
7,,2374,0.11207349598407745,,,,,,,,
,3.9257425742574255e-08,2379,,,,,,,,,
7,,2379,0.07601690292358398,,,,,,,,
,3.933993399339934e-08,2384,,,,,,,,,
7,,2384,0.10279827564954758,,,,,,,,
,3.9422442244224417e-08,2389,,,,,,,,,
7,,2389,0.10072813928127289,,,,,,,,
,3.9504950495049504e-08,2394,,,,,,,,,
7,,2394,0.09561579674482346,,,,,,,,
,3.958745874587459e-08,2399,,,,,,,,,
7,,2399,0.05116966739296913,,,,,,,,
,3.9669966996699665e-08,2404,,,,,,,,,
7,,2404,0.07852650433778763,,,,,,,,
,3.975247524752475e-08,2409,,,,,,,,,
7,,2409,0.02080211229622364,,,,,,,,
,3.983498349834983e-08,2414,,,,,,,,,
7,,2414,0.10480014234781265,,,,,,,,
,3.9917491749174914e-08,2419,,,,,,,,,
7,,2419,0.0738295391201973,,,,,,,,
7,,2423,,0.4937500059604645,0.6399999856948853,0.08391410857439041,0.08391410857439041,-0.04517136141657829,0.5333333611488342,0.800000011920929,-0.006199175957590342
,4e-08,2424,,,,,,,,,
8,,2424,0.08206527680158615,,,,,,,,
,4.008250825082508e-08,2429,,,,,,,,,
8,,2429,0.07680653780698776,,,,,,,,
,4.016501650165016e-08,2434,,,,,,,,,
8,,2434,0.027980035170912743,,,,,,,,
,4.024752475247525e-08,2439,,,,,,,,,
8,,2439,0.10544313490390778,,,,,,,,
,4.033003300330033e-08,2444,,,,,,,,,
8,,2444,0.11718513816595078,,,,,,,,
,4.041254125412541e-08,2449,,,,,,,,,
8,,2449,0.0626392513513565,,,,,,,,
,4.049504950495049e-08,2454,,,,,,,,,
8,,2454,0.12349918484687805,,,,,,,,
,4.057755775577557e-08,2459,,,,,,,,,
8,,2459,0.11289668828248978,,,,,,,,
,4.066006600660066e-08,2464,,,,,,,,,
8,,2464,0.07429918646812439,,,,,,,,
,4.074257425742574e-08,2469,,,,,,,,,
8,,2469,0.07369957864284515,,,,,,,,
,4.082508250825082e-08,2474,,,,,,,,,
8,,2474,0.07298141717910767,,,,,,,,
,4.090759075907591e-08,2479,,,,,,,,,
8,,2479,0.06400322169065475,,,,,,,,
,4.099009900990099e-08,2484,,,,,,,,,
8,,2484,0.09550854563713074,,,,,,,,
,4.107260726072607e-08,2489,,,,,,,,,
8,,2489,0.09691042453050613,,,,,,,,
,4.1155115511551156e-08,2494,,,,,,,,,
8,,2494,0.06027001142501831,,,,,,,,
,4.123762376237624e-08,2499,,,,,,,,,
8,,2499,0.10513316094875336,,,,,,,,
,4.132013201320132e-08,2504,,,,,,,,,
8,,2504,0.07348130643367767,,,,,,,,
,4.14026402640264e-08,2509,,,,,,,,,
8,,2509,0.14898228645324707,,,,,,,,
,4.1485148514851485e-08,2514,,,,,,,,,
8,,2514,0.07229622453451157,,,,,,,,
,4.1567656765676566e-08,2519,,,,,,,,,
8,,2519,0.0608111172914505,,,,,,,,
,4.1650165016501646e-08,2524,,,,,,,,,
8,,2524,0.10131708532571793,,,,,,,,
,4.1732673267326734e-08,2529,,,,,,,,,
8,,2529,0.08435939997434616,,,,,,,,
,4.1815181518151814e-08,2534,,,,,,,,,
8,,2534,0.074350506067276,,,,,,,,
,4.1897689768976895e-08,2539,,,,,,,,,
8,,2539,0.0164045300334692,,,,,,,,
,4.198019801980198e-08,2544,,,,,,,,,
8,,2544,0.055412713438272476,,,,,,,,
,4.2062706270627056e-08,2549,,,,,,,,,
8,,2549,0.07749240845441818,,,,,,,,
,4.2145214521452143e-08,2554,,,,,,,,,
8,,2554,0.10531912744045258,,,,,,,,
,4.222772277227723e-08,2559,,,,,,,,,
8,,2559,0.062046509236097336,,,,,,,,
,4.2310231023102305e-08,2564,,,,,,,,,
8,,2564,0.08851193636655807,,,,,,,,
,4.239273927392739e-08,2569,,,,,,,,,
8,,2569,0.07064415514469147,,,,,,,,
,4.247524752475248e-08,2574,,,,,,,,,
8,,2574,0.11508794873952866,,,,,,,,
,4.255775577557755e-08,2579,,,,,,,,,
8,,2579,0.046179529279470444,,,,,,,,
,4.264026402640264e-08,2584,,,,,,,,,
8,,2584,0.1002616435289383,,,,,,,,
,4.272277227722772e-08,2589,,,,,,,,,
8,,2589,0.03980020061135292,,,,,,,,
,4.28052805280528e-08,2594,,,,,,,,,
8,,2594,0.11184623092412949,,,,,,,,
,4.288778877887789e-08,2599,,,,,,,,,
8,,2599,0.05251885950565338,,,,,,,,
,4.297029702970296e-08,2604,,,,,,,,,
8,,2604,0.10910788178443909,,,,,,,,
,4.305280528052805e-08,2609,,,,,,,,,
8,,2609,0.049542978405952454,,,,,,,,
,4.313531353135314e-08,2614,,,,,,,,,
8,,2614,0.09228648245334625,,,,,,,,
,4.321782178217821e-08,2619,,,,,,,,,
8,,2619,0.10031544417142868,,,,,,,,
,4.33003300330033e-08,2624,,,,,,,,,
8,,2624,0.0674460306763649,,,,,,,,
,4.338283828382838e-08,2629,,,,,,,,,
8,,2629,0.11999146640300751,,,,,,,,
,4.346534653465346e-08,2634,,,,,,,,,
8,,2634,0.10846377164125443,,,,,,,,
,4.354785478547855e-08,2639,,,,,,,,,
8,,2639,0.06968914717435837,,,,,,,,
,4.363036303630363e-08,2644,,,,,,,,,
8,,2644,0.08037067204713821,,,,,,,,
,4.371287128712871e-08,2649,,,,,,,,,
8,,2649,0.07271570712327957,,,,,,,,
,4.3795379537953796e-08,2654,,,,,,,,,
8,,2654,0.08185436576604843,,,,,,,,
,4.3877887788778876e-08,2659,,,,,,,,,
8,,2659,0.07144951075315475,,,,,,,,
,4.396039603960396e-08,2664,,,,,,,,,
8,,2664,0.04566487297415733,,,,,,,,
,4.404290429042904e-08,2669,,,,,,,,,
8,,2669,0.09506645053625107,,,,,,,,
,4.4125412541254125e-08,2674,,,,,,,,,
8,,2674,0.07069851458072662,,,,,,,,
,4.4207920792079205e-08,2679,,,,,,,,,
8,,2679,0.07918831706047058,,,,,,,,
,4.4290429042904286e-08,2684,,,,,,,,,
8,,2684,0.08774545788764954,,,,,,,,
,4.437293729372937e-08,2689,,,,,,,,,
8,,2689,0.07544688880443573,,,,,,,,
,4.4455445544554454e-08,2694,,,,,,,,,
8,,2694,0.069847472012043,,,,,,,,
,4.4537953795379535e-08,2699,,,,,,,,,
8,,2699,0.09163278341293335,,,,,,,,
,4.462046204620462e-08,2704,,,,,,,,,
8,,2704,0.06160138547420502,,,,,,,,
,4.4702970297029696e-08,2709,,,,,,,,,
8,,2709,0.128758504986763,,,,,,,,
,4.478547854785478e-08,2714,,,,,,,,,
8,,2714,0.06168033182621002,,,,,,,,
,4.486798679867987e-08,2719,,,,,,,,,
8,,2719,0.08786709606647491,,,,,,,,
,4.4950495049504944e-08,2724,,,,,,,,,
8,,2724,0.04568088427186012,,,,,,,,
8,,2726,,0.518750011920929,0.672340452671051,0.08384000509977341,0.08384000509977341,-0.045386478304862976,0.5448275804519653,0.8777777552604675,0.008356750942766666
,4.503300330033003e-08,2729,,,,,,,,,
9,,2729,0.08569798618555069,,,,,,,,
,4.511551155115512e-08,2734,,,,,,,,,
9,,2734,0.1128358393907547,,,,,,,,
,4.519801980198019e-08,2739,,,,,,,,,
9,,2739,0.1442398875951767,,,,,,,,
,4.528052805280528e-08,2744,,,,,,,,,
9,,2744,0.08591528981924057,,,,,,,,
,4.536303630363037e-08,2749,,,,,,,,,
9,,2749,0.0701080784201622,,,,,,,,
,4.544554455445544e-08,2754,,,,,,,,,
9,,2754,0.08274147659540176,,,,,,,,
,4.552805280528053e-08,2759,,,,,,,,,
9,,2759,0.10182115435600281,,,,,,,,
,4.56105610561056e-08,2764,,,,,,,,,
9,,2764,0.055876899510622025,,,,,,,,
,4.569306930693069e-08,2769,,,,,,,,,
9,,2769,0.12905006110668182,,,,,,,,
,4.577557755775578e-08,2774,,,,,,,,,
9,,2774,0.046754516661167145,,,,,,,,
,4.585808580858085e-08,2779,,,,,,,,,
9,,2779,0.06486824154853821,,,,,,,,
,4.594059405940594e-08,2784,,,,,,,,,
9,,2784,0.07432679831981659,,,,,,,,
,4.6023102310231026e-08,2789,,,,,,,,,
9,,2789,0.09182590246200562,,,,,,,,
,4.61056105610561e-08,2794,,,,,,,,,
9,,2794,0.1441529095172882,,,,,,,,
,4.618811881188119e-08,2799,,,,,,,,,
9,,2799,0.06137537583708763,,,,,,,,
,4.627062706270627e-08,2804,,,,,,,,,
9,,2804,0.04810312017798424,,,,,,,,
,4.635313531353135e-08,2809,,,,,,,,,
9,,2809,0.05953407287597656,,,,,,,,
,4.6435643564356435e-08,2814,,,,,,,,,
9,,2814,0.06279921531677246,,,,,,,,
,4.6518151815181516e-08,2819,,,,,,,,,
9,,2819,0.04747267812490463,,,,,,,,
,4.6600660066006597e-08,2824,,,,,,,,,
9,,2824,0.08634614944458008,,,,,,,,
,4.6683168316831684e-08,2829,,,,,,,,,
9,,2829,0.11390875279903412,,,,,,,,
,4.6765676567656764e-08,2834,,,,,,,,,
9,,2834,0.09046628326177597,,,,,,,,
,4.6848184818481845e-08,2839,,,,,,,,,
9,,2839,0.12170623987913132,,,,,,,,
,4.6930693069306926e-08,2844,,,,,,,,,
9,,2844,0.12420637905597687,,,,,,,,
,4.701320132013201e-08,2849,,,,,,,,,
9,,2849,0.03852768614888191,,,,,,,,
,4.7095709570957094e-08,2854,,,,,,,,,
9,,2854,0.09931261092424393,,,,,,,,
,4.7178217821782174e-08,2859,,,,,,,,,
9,,2859,0.14604981243610382,,,,,,,,
,4.726072607260726e-08,2864,,,,,,,,,
9,,2864,0.12843409180641174,,,,,,,,
,4.734323432343234e-08,2869,,,,,,,,,
9,,2869,0.09936828166246414,,,,,,,,
,4.742574257425742e-08,2874,,,,,,,,,
9,,2874,0.04681472107768059,,,,,,,,
,4.750825082508251e-08,2879,,,,,,,,,
9,,2879,0.05008624866604805,,,,,,,,
